AREA,STATENAME,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA AND PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,North Dakota,All,2015-16,28,8.5,10,117,> 100%
,,,,,,,,
State,North Dakota,All,2015-16,29,9.9,10,101,88.70%
,,,,,,,,
State,North Dakota,All,2015-16,30,9.6,11,115,> 100%
,,,,,,,,
State,North Dakota,All,2015-16,31,9.8,10,102,89.60%
,,,,,,,,
State,North Dakota,All,2015-16,32,6.8,7,103,90.50%
,,,,,,,,
State,North Dakota,All,2015-16,33,6.6,7,106,93.10%
,,,,,,,,
State,North Dakota,All,2015-16,34,1.8,2,109,95.80%
,,,,,,,,
State,North Dakota,All,2015-16,35,6.2,7,113,99.30%
,,,,,,,,
State,North Dakota,All,2015-16,36,8.2,9,110,96.60%
,,,,,,,,
State,North Dakota,All,2015-16,37,8.7,11,127,> 100%
,,,,,,,,
State,North Dakota,All,2015-16,38,6.4,7,110,96.60%
,,,,,,,,
State,North Dakota,All,2015-16,39,5.9,6,102,89.60%
,,,,,,,,
State,Ohio,All,2015-16,40,5.6,120,"2,141",> 100%
,,,,,,,,
State,Ohio,All,2015-16,41,5.9,125,"2,134",> 100%
,,,,,,,,
State,Ohio,All,2015-16,42,5.8,125,"2,142",> 100%
,,,,,,,,
State,Ohio,All,2015-16,43,5.7,120,"2,106",> 100%
,,,,,,,,
State,Ohio,All,2015-16,44,6,133,"2,225",> 100%
,,,,,,,,
State,Ohio,All,2015-16,45,6.3,136,"2,166",> 100%
,,,,,,,,
State,Ohio,All,2015-16,46,6.4,138,"2,153",> 100%
,,,,,,,,
State,Ohio,All,2015-16,47,6.9,148,"2,155",> 100%
,,,,,,,,
State,Ohio,All,2015-16,48,6.9,151,"2,180",> 100%
,,,,,,,,
State,Ohio,All,2015-16,49,5.7,121,"2,116",> 100%
,,,,,,,,
State,Ohio,All,2015-16,50,6.8,145,"2,143",> 100%
,,,,,,,,
State,Ohio,All,2015-16,51,6.6,142,"2,139",> 100%
,,,,,,,,
State,Ohio,All,2015-16,52,7,150,"2,146",> 100%
,,,,,,,,
State,Ohio,All,2015-16,1,6.8,165,"2,444",> 100%
,,,,,,,,
State,Ohio,All,2015-16,2,6.7,161,"2,420",> 100%
,,,,,,,,
State,Ohio,All,2015-16,3,5.7,138,"2,415",> 100%
,,,,,,,,
State,Ohio,All,2015-16,4,7.2,172,"2,396",> 100%
,,,,,,,,
State,Ohio,All,2015-16,5,7.1,169,"2,374",> 100%
,,,,,,,,
State,Ohio,All,2015-16,6,6.4,149,"2,336",> 100%
,,,,,,,,
State,Ohio,All,2015-16,7,6,146,"2,438",> 100%
,,,,,,,,
State,Ohio,All,2015-16,8,7.5,179,"2,380",> 100%
,,,,,,,,
State,Ohio,All,2015-16,9,6.1,146,"2,376",> 100%
,,,,,,,,
State,Ohio,All,2015-16,10,7.5,180,"2,405",> 100%
,,,,,,,,
State,Ohio,All,2015-16,11,7.6,180,"2,359",> 100%
,,,,,,,,
State,Ohio,All,2015-16,12,7.8,190,"2,426",> 100%
,,,,,,,,
State,Ohio,All,2015-16,13,7.7,186,"2,414",> 100%
,,,,,,,,
State,Ohio,All,2015-16,14,7.6,187,"2,449",> 100%
,,,,,,,,
State,Ohio,All,2015-16,15,6.9,169,"2,433",> 100%
,,,,,,,,
State,Ohio,All,2015-16,16,7.8,180,"2,316",> 100%
,,,,,,,,
State,Ohio,All,2015-16,17,6.6,143,"2,168",> 100%
,,,,,,,,
State,Ohio,All,2015-16,18,6,130,"2,180",> 100%
,,,,,,,,
State,Ohio,All,2015-16,19,7,157,"2,228",> 100%
,,,,,,,,
State,Ohio,All,2015-16,20,5,110,"2,190",> 100%
,,,,,,,,
State,Ohio,All,2015-16,21,7.1,154,"2,175",> 100%
,,,,,,,,
State,Ohio,All,2015-16,22,5.5,115,"2,108",> 100%
,,,,,,,,
State,Ohio,All,2015-16,23,6.7,142,"2,135",> 100%
,,,,,,,,
State,Ohio,All,2015-16,24,6.1,132,"2,147",> 100%
,,,,,,,,
State,Ohio,All,2015-16,25,5.5,123,"2,218",> 100%
,,,,,,,,
State,Ohio,All,2015-16,26,5.5,117,"2,125",> 100%
,,,,,,,,
State,Ohio,All,2015-16,27,5.4,119,"2,206",> 100%
,,,,,,,,
State,Ohio,All,2015-16,28,5.4,122,"2,239",> 100%
,,,,,,,,
State,Ohio,All,2015-16,29,5.3,109,"2,068",> 100%
,,,,,,,,
State,Ohio,All,2015-16,30,5.3,113,"2,121",> 100%
,,,,,,,,
State,Ohio,All,2015-16,31,5.3,113,"2,117",> 100%
,,,,,,,,
State,Ohio,All,2015-16,32,5.4,118,"2,196",> 100%
,,,,,,,,
State,Ohio,All,2015-16,33,6.2,137,"2,194",> 100%
,,,,,,,,
State,Ohio,All,2015-16,34,5.7,116,"2,046",99.40%
,,,,,,,,
State,Ohio,All,2015-16,35,5.1,111,"2,186",> 100%
,,,,,,,,
State,Ohio,All,2015-16,36,5.4,115,"2,131",> 100%
,,,,,,,,
State,Ohio,All,2015-16,37,5.8,126,"2,181",> 100%
,,,,,,,,
State,Ohio,All,2015-16,38,5.8,129,"2,228",> 100%
,,,,,,,,
State,Ohio,All,2015-16,39,5.7,128,"2,239",> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,40,8.6,61,710,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,41,7.1,50,701,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,42,7.7,58,750,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,43,9.3,66,710,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,44,7.2,53,736,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,45,8.3,63,761,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,46,7.8,55,709,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,47,5.4,42,779,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,48,7.3,58,799,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,49,9.8,84,856,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,50,7.6,57,751,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,51,9.1,71,784,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,52,7.8,63,808,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,1,8.9,72,805,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,2,8.5,68,798,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,3,7.6,60,789,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,4,10.2,86,843,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,5,10.2,75,735,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,6,9.5,76,799,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,7,7.9,64,814,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,8,10.7,87,816,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,9,10,84,837,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,10,8.7,71,816,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,11,8.9,67,754,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,12,8.7,67,767,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,13,6.3,47,750,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,14,8.8,66,750,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,15,8.8,67,765,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,16,8.7,63,723,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,17,8.2,60,730,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,18,8.4,65,770,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,19,7.2,51,708,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,20,8.4,60,718,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,21,8.2,64,778,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,22,7.5,53,702,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,23,6.4,41,640,91.90%
,,,,,,,,
State,Oklahoma,All,2015-16,24,6.5,46,703,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,25,7.1,49,690,99.10%
,,,,,,,,
State,Oklahoma,All,2015-16,26,7.1,51,722,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,27,7.7,55,715,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,28,7.9,56,712,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,29,5.8,43,738,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,30,7.2,49,678,97.40%
,,,,,,,,
State,Oklahoma,All,2015-16,31,7.1,53,747,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,32,8.4,60,715,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,33,5.6,39,699,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,34,7.9,59,744,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,35,5.4,37,690,99.10%
,,,,,,,,
State,Oklahoma,All,2015-16,36,7.5,56,750,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,37,8,59,734,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,38,6.2,44,713,> 100%
,,,,,,,,
State,Oklahoma,All,2015-16,39,9.3,66,709,> 100%
,,,,,,,,
State,Oregon,All,2015-16,40,4.9,32,655,> 100%
,,,,,,,,
State,Oregon,All,2015-16,41,5.3,33,628,> 100%
,,,,,,,,
State,Oregon,All,2015-16,42,5.2,33,639,> 100%
,,,,,,,,
State,Oregon,All,2015-16,43,5.3,34,643,> 100%
,,,,,,,,
State,Oregon,All,2015-16,44,6.2,41,661,> 100%
,,,,,,,,
State,Oregon,All,2015-16,45,5.1,36,709,> 100%
,,,,,,,,
State,Oregon,All,2015-16,46,4.8,33,685,> 100%
,,,,,,,,
State,Oregon,All,2015-16,47,5.4,39,723,> 100%
,,,,,,,,
State,Oregon,All,2015-16,48,6.6,50,755,> 100%
,,,,,,,,
State,Oregon,All,2015-16,49,4,29,727,> 100%
,,,,,,,,
State,Oregon,All,2015-16,50,5.1,35,687,> 100%
,,,,,,,,
State,Oregon,All,2015-16,51,6.6,45,687,> 100%
,,,,,,,,
State,Oregon,All,2015-16,52,5.6,39,696,> 100%
,,,,,,,,
State,Oregon,All,2015-16,1,5.9,43,728,> 100%
,,,,,,,,
State,Oregon,All,2015-16,2,6.2,41,665,> 100%
,,,,,,,,
State,Oregon,All,2015-16,3,6.3,45,711,> 100%
,,,,,,,,
State,Oregon,All,2015-16,4,4.9,34,688,> 100%
,,,,,,,,
State,Oregon,All,2015-16,5,5,35,705,> 100%
,,,,,,,,
State,Oregon,All,2015-16,6,5.9,40,682,> 100%
,,,,,,,,
State,Oregon,All,2015-16,7,6.3,43,688,> 100%
,,,,,,,,
State,Oregon,All,2015-16,8,5.3,37,700,> 100%
,,,,,,,,
State,Oregon,All,2015-16,9,5.7,43,749,> 100%
,,,,,,,,
State,Oregon,All,2015-16,10,7.3,55,752,> 100%
,,,,,,,,
State,Oregon,All,2015-16,11,6.6,47,709,> 100%
,,,,,,,,
State,Oregon,All,2015-16,12,5.6,40,717,> 100%
,,,,,,,,
State,Oregon,All,2015-16,13,6.4,44,691,> 100%
,,,,,,,,
State,Oregon,All,2015-16,14,6.7,46,685,> 100%
,,,,,,,,
State,Oregon,All,2015-16,15,5,36,718,> 100%
,,,,,,,,
State,Oregon,All,2015-16,16,6.9,49,707,> 100%
,,,,,,,,
State,Oregon,All,2015-16,17,6.8,42,617,> 100%
,,,,,,,,
State,Oregon,All,2015-16,18,6,42,700,> 100%
,,,,,,,,
State,Oregon,All,2015-16,19,5,34,674,> 100%
,,,,,,,,
State,Oregon,All,2015-16,20,4.5,28,621,> 100%
,,,,,,,,
State,Oregon,All,2015-16,21,4.1,28,675,> 100%
,,,,,,,,
State,Oregon,All,2015-16,22,4.7,31,664,> 100%
,,,,,,,,
State,Oregon,All,2015-16,23,6.7,42,627,> 100%
,,,,,,,,
State,Oregon,All,2015-16,24,6.2,40,649,> 100%
,,,,,,,,
State,Oregon,All,2015-16,25,4.5,29,638,> 100%
,,,,,,,,
State,Oregon,All,2015-16,26,3.2,22,683,> 100%
,,,,,,,,
State,Oregon,All,2015-16,27,6,38,633,> 100%
,,,,,,,,
State,Oregon,All,2015-16,28,3.8,26,687,> 100%
,,,,,,,,
State,Oregon,All,2015-16,29,3,19,636,> 100%
,,,,,,,,
State,Oregon,All,2015-16,30,4.4,30,675,> 100%
,,,,,,,,
State,Oregon,All,2015-16,31,4.9,32,653,> 100%
,,,,,,,,
State,Oregon,All,2015-16,32,4.5,28,628,> 100%
,,,,,,,,
State,Oregon,All,2015-16,33,5,33,665,> 100%
,,,,,,,,
State,Oregon,All,2015-16,34,3.6,22,603,97.90%
,,,,,,,,
State,Oregon,All,2015-16,35,4.1,28,686,> 100%
,,,,,,,,
State,Oregon,All,2015-16,36,4.2,25,602,97.70%
,,,,,,,,
State,Oregon,All,2015-16,37,4.5,29,639,> 100%
,,,,,,,,
State,Oregon,All,2015-16,38,4.5,30,670,> 100%
,,,,,,,,
State,Oregon,All,2015-16,39,4.3,29,677,> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,40,5.4,140,"2,602",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,41,6.1,149,"2,428",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,42,4.4,109,"2,453",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,43,5.3,130,"2,454",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,44,5.4,136,"2,523",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,45,5.6,133,"2,377",98.70%
,,,,,,,,
State,Pennsylvania,All,2015-16,46,6.4,159,"2,466",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,47,5.8,143,"2,479",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,48,5.8,144,"2,490",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,49,6,152,"2,554",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,50,6.4,157,"2,454",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,51,5.4,143,"2,649",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,52,6.3,153,"2,445",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,1,6.5,176,"2,724",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,2,7.7,208,"2,715",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,3,6,166,"2,746",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,4,6.9,195,"2,819",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,5,7.2,195,"2,723",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,6,6.3,167,"2,665",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,7,6.3,174,"2,774",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,8,7.4,192,"2,587",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,9,6.9,186,"2,715",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,10,8,220,"2,734",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,11,7.6,203,"2,681",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,12,9.3,248,"2,660",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,13,7.6,203,"2,665",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,14,7.8,198,"2,552",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,15,6.8,174,"2,558",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,16,6.9,186,"2,678",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,17,6.7,165,"2,481",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,18,6.2,151,"2,431",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,19,5.7,136,"2,399",99.60%
,,,,,,,,
State,Pennsylvania,All,2015-16,20,6.4,151,"2,347",97.40%
,,,,,,,,
State,Pennsylvania,All,2015-16,21,4.8,116,"2,408",99.90%
,,,,,,,,
State,Pennsylvania,All,2015-16,22,5.7,131,"2,279",94.60%
,,,,,,,,
State,Pennsylvania,All,2015-16,23,5.8,138,"2,375",98.60%
,,,,,,,,
State,Pennsylvania,All,2015-16,24,4.9,116,"2,391",99.20%
,,,,,,,,
State,Pennsylvania,All,2015-16,25,5,116,"2,322",96.40%
,,,,,,,,
State,Pennsylvania,All,2015-16,26,5.1,127,"2,505",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,27,5.5,125,"2,289",95%
,,,,,,,,
State,Pennsylvania,All,2015-16,28,5.4,128,"2,386",99%
,,,,,,,,
State,Pennsylvania,All,2015-16,29,4.4,107,"2,418",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,30,5.2,122,"2,347",97.40%
,,,,,,,,
State,Pennsylvania,All,2015-16,31,5,116,"2,340",97.10%
,,,,,,,,
State,Pennsylvania,All,2015-16,32,5.5,132,"2,406",99.90%
,,,,,,,,
State,Pennsylvania,All,2015-16,33,4.9,119,"2,407",99.90%
,,,,,,,,
State,Pennsylvania,All,2015-16,34,5.5,131,"2,401",99.70%
,,,,,,,,
State,Pennsylvania,All,2015-16,35,5.2,123,"2,371",98.40%
,,,,,,,,
State,Pennsylvania,All,2015-16,36,5,119,"2,402",99.70%
,,,,,,,,
State,Pennsylvania,All,2015-16,37,5.2,127,"2,447",> 100%
,,,,,,,,
State,Pennsylvania,All,2015-16,38,5.8,136,"2,352",97.60%
,,,,,,,,
State,Pennsylvania,All,2015-16,39,4.6,114,"2,459",> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,40,6.5,13,201,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,41,5.3,11,206,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,42,5.6,11,198,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,43,7,13,186,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,44,5.8,12,207,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,45,7.8,13,166,91.70%
,,,,,,,,
State,Rhode Island,All,2015-16,46,5.7,11,192,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,47,9.5,16,168,92.80%
,,,,,,,,
State,Rhode Island,All,2015-16,48,3.7,7,191,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,49,6.2,13,209,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,50,6.7,12,179,98.90%
,,,,,,,,
State,Rhode Island,All,2015-16,51,8.1,14,173,95.60%
,,,,,,,,
State,Rhode Island,All,2015-16,52,7.3,13,177,97.80%
,,,,,,,,
State,Rhode Island,All,2015-16,1,7.2,15,208,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,2,6.6,12,181,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,3,5.5,10,182,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,4,7.3,16,219,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,5,6.2,13,211,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,6,10.4,21,201,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,7,6.8,15,221,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,8,7.6,16,210,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,9,6.8,13,190,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,10,6.8,14,206,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,11,7.2,14,194,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,12,8.5,17,201,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,13,9.4,15,160,88.40%
,,,,,,,,
State,Rhode Island,All,2015-16,14,9.6,17,178,98.40%
,,,,,,,,
State,Rhode Island,All,2015-16,15,9.4,19,203,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,16,8.5,17,199,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,17,4.5,9,200,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,18,10.7,20,187,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,19,8.8,16,182,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,20,9.8,18,183,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,21,8.5,15,177,97.80%
,,,,,,,,
State,Rhode Island,All,2015-16,22,5.4,9,168,92.80%
,,,,,,,,
State,Rhode Island,All,2015-16,23,6.2,10,161,89%
,,,,,,,,
State,Rhode Island,All,2015-16,24,8.8,15,170,93.90%
,,,,,,,,
State,Rhode Island,All,2015-16,25,3.8,7,185,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,26,3.8,6,157,86.80%
,,,,,,,,
State,Rhode Island,All,2015-16,27,7.1,12,169,93.40%
,,,,,,,,
State,Rhode Island,All,2015-16,28,7.3,12,164,90.60%
,,,,,,,,
State,Rhode Island,All,2015-16,29,5.2,9,173,95.60%
,,,,,,,,
State,Rhode Island,All,2015-16,30,4.4,8,180,99.50%
,,,,,,,,
State,Rhode Island,All,2015-16,31,9.7,17,176,97.30%
,,,,,,,,
State,Rhode Island,All,2015-16,32,6.7,12,178,98.40%
,,,,,,,,
State,Rhode Island,All,2015-16,33,8,13,163,90.10%
,,,,,,,,
State,Rhode Island,All,2015-16,34,6.8,12,177,97.80%
,,,,,,,,
State,Rhode Island,All,2015-16,35,9.6,17,177,97.80%
,,,,,,,,
State,Rhode Island,All,2015-16,36,6.5,11,170,93.90%
,,,,,,,,
State,Rhode Island,All,2015-16,37,9.2,14,152,84%
,,,,,,,,
State,Rhode Island,All,2015-16,38,4.4,8,181,> 100%
,,,,,,,,
State,Rhode Island,All,2015-16,39,2.1,4,191,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,40,6.9,61,888,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,41,7,65,927,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,42,5.9,55,929,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,43,5.7,52,912,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,44,7.8,70,902,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,45,7.1,60,848,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,46,5.5,52,943,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,47,6.2,54,865,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,48,5.3,47,892,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,49,8,78,976,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,50,5.8,54,928,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,51,6.3,62,978,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,52,8.3,70,848,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,1,7.7,75,980,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,2,6.3,64,"1,008",> 100%
,,,,,,,,
State,South Carolina,All,2015-16,3,8.2,83,"1,011",> 100%
,,,,,,,,
State,South Carolina,All,2015-16,4,7.1,71,997,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,5,7,65,932,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,6,7.9,80,"1,014",> 100%
,,,,,,,,
State,South Carolina,All,2015-16,7,7.2,77,"1,073",> 100%
,,,,,,,,
State,South Carolina,All,2015-16,8,7.6,75,981,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,9,9.5,94,992,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,10,8.1,77,950,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,11,6.9,66,958,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,12,6.2,55,884,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,13,7.5,71,942,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,14,8.3,76,915,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,15,9.2,84,917,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,16,6.4,59,916,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,17,7.3,67,918,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,18,5.5,44,796,99.80%
,,,,,,,,
State,South Carolina,All,2015-16,19,8.4,76,901,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,20,6.2,53,858,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,21,6.5,58,888,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,22,7.2,65,907,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,23,6.6,59,889,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,24,6.6,57,868,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,25,6.9,58,841,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,26,6.1,51,842,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,27,5.4,51,939,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,28,6.3,55,877,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,29,5.7,47,822,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,30,5.7,50,877,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,31,5.2,45,866,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,32,5.2,48,921,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,33,4.2,35,834,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,34,4,33,823,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,35,5.7,47,829,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,36,6.8,64,936,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,37,7.4,70,949,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,38,6.8,61,892,> 100%
,,,,,,,,
State,South Carolina,All,2015-16,39,5.9,54,911,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,40,5.8,8,137,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,41,11.2,18,161,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,42,5.4,8,149,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,43,4.1,6,148,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,44,4.4,6,136,99.30%
,,,,,,,,
State,South Dakota,All,2015-16,45,8.3,11,132,96.40%
,,,,,,,,
State,South Dakota,All,2015-16,46,7.1,10,140,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,47,6.6,10,152,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,48,5.7,9,157,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,49,11.7,19,162,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,50,10.4,16,154,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,51,5.5,7,128,93.50%
,,,,,,,,
State,South Dakota,All,2015-16,52,4.8,8,167,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,1,12,17,142,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,2,12.7,18,142,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,3,11.3,16,142,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,4,9.3,14,151,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,5,9.2,14,152,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,6,8.2,13,158,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,7,5.3,8,150,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,8,10.1,15,148,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,9,8,11,137,> 100%
,,,,,,,,
State,South Dakota,All,2015-16,10,6.7,10,149,> 100%
,,,,,,,,
